region,province,city,barangay,precinct,position,candidate,votes,percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,73 DIWA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,74 ASENSO PINOY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,75 PPP,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,76 PAMILYA MUNA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,77 AYUDA SANDUGO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,78 BUKLOD FILIPINO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,79 BTS,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,80 MOCHA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,81 ACT TEACHERS,4,0.81 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,82 ALONA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,83 KABALIKAT,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,84 ALIF,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,85 1-UTAP BICOL,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,86 TINGOG,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,87 H.E.L.P. PILIPINAS,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,88 TUCP,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,89 PTA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,90 AGIMAT,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,91 KONTRA BROWNOUT,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,92 TULUNGAN TAYO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,93 DUTERTE YOUTH,3,0.61 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,94 ABEKA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,95 KABATAAN,2,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,97 ACTS-OFW,3,0.61 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,98 RAM,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,99 USWAG ILONGGO,21,4.28 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,100 AKO BISAYA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,101 KAPAMILYA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,102 PUSONG PINOY,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,103 CWS,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,104 SILBI,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,105 CIBAC,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,106 SUBANEN,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,107 AKKK,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,108 BG PARTY-LIST,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,109 PAMILYANG MAGSASAKA,2,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,110 COOP NATCCO,2,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,111 FRONTLINERS ANG BIDA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,112 KASAMA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,113 AKO BISDAK,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,114 GP PARTY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,115 BAHAY,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,116 MAGSASAKA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,117 MARINO,3,0.61 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,118 UNITED FRONTLINERS,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,119 L.O.G.R.O. KUSINERO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,120 BPO,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,121 ABANG LINGKOD,168,34.28 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,122 KUSUG TAUSUG,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,123 PLM,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,124 OK PARTYLIST,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,125 A TEACHER,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,126 PASADA-CC,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,127 OFW FAMILY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,128 ANGKLA,4,0.81 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,129 COCOMAN,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,130 ACT AS ONE,3,0.61 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,131 AKO ILOCANO AKO,6,1.22 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,132 TRABAHO,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,133 PATROL,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,134 AKO PADAYON,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,135 ABONO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,136 MANILA TEACHERS,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,137 KOOP-KAMPI,2,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,138 MAYPAGASA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,139 PVAID,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,140 TUTOK TO WIN,11,2.24 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,141 BAYAN MUNA,2,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,142 API,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,143 ARTE,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,144 ASAP,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,145 BUNYOG,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,146 AKBAYAN,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,147 DAMAYAN,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,148 WIFI,2,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,149 CANCER PARTY LIST,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,150 1-ANG EDUKASYON,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,151 UFCC,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,152 AGRI,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,153 MAHARLIKA,3,0.61 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,154 ANAKPAWIS,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,155 1TAHANAN,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,156 TURISMO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,157 APEC,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,158 SENIOR CITIZENS PARTYLIST,6,1.22 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,159 AASENSO,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,160 AMIN,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,161 1-PACMAN,3,0.61 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,162 ABB-NFCPI,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,163 AN WARAY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,164 AP PARTYLIST,2,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,165 AKAP PINOY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,166 BUHAY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,167 ARISE,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,168 IWI,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,169 ANG TINIG NG SENIORS,2,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,170 LBP,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,171 IPEACE EPANAW,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,172 APAT-DAPAT,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,173 UMA ILONGGO,5,1.02 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,174 AYUDA,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,175 SAMBAYANAN,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,176 AKO BREEDER,1,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,177 FPJ,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,PARTYLIST,178 LIBRO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,REP,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,REP,"ATAYDE, DAN (IND)",197,31.02 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,REP,"DAVID, WILLY (IND)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,REP,"GASATAYA, GREG (NPC)",433,68.18 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,REP,"GUSTILO, ROMY (IND)",2,0.31 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,REP,"SAN MIGUEL, NONONG (PDDS)",3,0.47 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,MAYOR,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,MAYOR,"BENITEZ, ALBEE (PDPLBN)",391,59.69 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,MAYOR,"LEONARDIA, BING (NP)",264,40.30 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,VICE_MAYOR,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,VICE_MAYOR,"DISTRITO, CAESAR (PDPLBN)",243,39.06 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,VICE_MAYOR,"FAMILIARAN, EL CID (NP)",273,43.89 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,VICE_MAYOR,"GAMBOA, WILSON JR. (IND)",106,17.04 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"ANG, EM (NP)",293,4.57 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"ARROYO, ALAN (IND)",34,0.53 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"AUJERO, JORGE THE WISE (IND)",19,0.29 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"BAIS, HOMER (PDPLBN)",256,3.99 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"BARIBAR, ARCHIE (PROMDI)",243,3.79 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"BELARIO, 007 (IND)",20,0.31 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"BELORIA, TOTO CESAR (IND)",70,1.09 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"CONTRERAS, LR (PRP)",24,0.37 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"DIAZ, JONATHAN JR. (NP)",118,1.84 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"DISTRITO, SIMPLE (PDPLBN)",267,4.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"ESPINO, AL (NPC)",277,4.32 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"FLOR, CELIA (IND)",270,4.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"GICO, VIC (IND)",17,0.26 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"GONZALEZ, VLADI (PDPLBN)",326,5.09 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"GUILLEM, ED (NP)",160,2.49 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"HERMOSURA, BONG (IND)",25,0.39 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"JAUOD, JIFFY (IND)",20,0.31 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"LACSON, PATRICK (PDPLBN)",224,3.49 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"LOPEZ, CARL (NP)",199,3.10 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"MAYO, MARK STEVEN (NPC)",85,1.32 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"MONTALVO, CASH (NP)",156,2.43 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"NACIONALES, FERMIN (IND)",17,0.26 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"NOVERO, RENECITO (NP)",270,4.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"OROLA, BART (PDPLBN)",235,3.67 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"PADIOS, EDUARDO (PPM)",47,0.73 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"PUENTEVELLA, KALAW (PROMDI)",281,4.38 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"RAMOS, DINDO (NP)",218,3.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"ROJAS, CINDY (NP)",301,4.70 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"SALANGA, ISRAEL (NP)",299,4.67 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"SAYSON, THADDY (PDPLBN)",311,4.85 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"SOLIDUM, MARLON (NPC)",192,2.99 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"SORONGON, CHRIS (NP)",189,2.95 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"SY, PAO (NPC)",235,3.67 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"TAN, CANO GWAPO (AKSYON)",153,2.39 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"VERDEFLOR, SONYA (UNEGA)",228,3.56 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"VILLAFUERTE, RICO (IND)",54,0.84 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"VILLAROSA, JASON (LAKAS)",243,3.79 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010383,SP,"WEBER, CHRISTIAN (IND)",25,0.39 %
region,province,city,barangay,precinct,position,candidate,votes,percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"ABELLA, ERNIE (IND)",1,0.14 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"DE GUZMAN, LEODY (PLM)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"DOMAGOSO, ISKO MORENO (AKSYON)",24,3.58 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"GONZALES, NORBERTO (PDSP)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"LACSON, PING (PDR)",8,1.19 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"MANGONDATO, FAISAL (KTPNAN)",1,0.14 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"MARCOS, BONGBONG (PFP)",257,38.35 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"MONTEMAYOR, JOSE JR. (DPP)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"PACQUIAO, MANNY PACMAN(PROMDI)",70,10.44 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,PRESIDENT,"ROBREDO, LENI (IND)",309,46.11 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"ATIENZA, LITO (PROMDI)",2,0.30 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"BELLO, WALDEN (PLM)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"DAVID, RIZALITO (DPP)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"DUTERTE, SARA (LAKAS)",252,38.06 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"LOPEZ, MANNY SD (WPP)",3,0.45 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"ONG, DOC WILLIE (AKSYON)",46,6.94 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"PANGILINAN, KIKO (LP)",212,32.02 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"SERAPIO, CARLOS (KTPNAN)",1,0.15 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,VICE_PRESIDENT,"SOTTO, VICENTE TITO (NPC)",146,22.05 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"AFUANG, ABNER (IND)",15,0.25 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"ALBANI, IBRAHIM (WPP)",9,0.15 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"ARRANZA, MANG JESS (IND)",5,0.08 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"BAGUILAT, TEDDY (LP)",87,1.45 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"BAILEN, AGNES (IND)",9,0.15 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"BALITA, CARL (AKSYON)",37,0.61 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"BARBO, LUTZ (PDPLBN)",7,0.11 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"BAUTISTA, HERBERT BISTEK (NPC)",159,2.65 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"BELGICA, GRECO (PDDS)",11,0.18 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"BELLO, SILVESTRE JR. (PDPLBN)",13,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"BINAY, JOJO (UNA)",145,2.42 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"CABONEGRO, ROY (PLM)",11,0.18 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"CASTRICIONES, BRO JOHN(PDPLBN)",8,0.13 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"CAYETANO, ALAN PETER (IND)",232,3.87 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"CHAVEZ, MELCHOR (WPP)",16,0.26 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"COLMENARES, NERI (MKBYN)",184,3.07 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"D'ANGELO, DAVID (PLM)",10,0.16 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010384,SENATOR,"DE LIMA, LEILA (LP)",164,2.74 %
